flow_id_count,length_total_sum,length_total_std,timestamps_min,header_length_std,payload_length_std,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min
0.6887174630675538,0.543748929210967,0.0577718367147013,0.0,0.202192525134651,0.757956238615843,0.4122432809104164,0.5945699915949332,0.4958511550918098,0.4364924063532167,0.0,0.0
0.5350339159107806,0.4572891069741946,0.0675867962468389,3.612589315526653e-07,0.2053108060061246,0.7859921363841327,0.2988619086358758,0.7284396664353554,0.4170074086087658,0.4850335523386823,0.0,0.1866524112389433
0.6887174630675538,0.5557129959363988,0.0663680169460449,9.030832032879036e-07,0.202192525134651,0.7825072162509267,0.318865037427173,0.6781595376066635,0.5067613307017358,0.5452152670821184,0.0,0.2958370724829093
0.6887174630675538,0.5192562569176559,0.0361520578361989,1.410814856463858e-06,0.2021925251346509,0.6962210974914779,0.3156580277031453,0.715898973297774,0.5797943616047325,0.57639678798548,0.5,0.3733048224778867
0.9267232639698524,0.8850196541381672,0.1333120568706427,3.4787813986709192e-06,0.1208785560786285,0.9737209758251514,0.3849607601457977,0.6340342651479989,0.8070600128264367,0.7402822020930897,0.0,0.4333934776341723
0.879765808107792,0.8713437778259568,0.1361801364425305,3.790424385236454e-06,0.0854143520297693,0.9819096822468868,0.2915716293796215,0.8554790582328075,0.8895541059811111,0.799689938721936,0.5,0.4824894837218527
0.879765808107792,0.8778482421456946,0.1371664238888676,4.937966683781574e-06,0.0854143520297693,0.984728236260352,0.3558975520330671,0.7865696815293368,0.8005203164167962,0.8399075647886455,0.0,0.5239995654055677
0.88862769621913,0.8782942168557869,0.1365636305848564,5.645937902579399e-06,0.0822880546364182,0.9830049605792788,0.3320637323577923,0.8126061959184702,0.8009270060914995,0.8695552065126483,0.0,0.5599572337168301
0.5350339159107806,0.4153568791364859,0.0246384829800997,6.279025226079751e-06,0.2053108060061246,0.6633856281029776,0.3265467842037778,0.8182611154786268,0.3787689082790783,0.8705090450705922,0.0,0.5916741449658187
0.7969402348964141,0.8702195624925987,0.1416919495192154,6.889125990586214e-06,0.1145706395963662,0.9976705378805824,0.3247216091893494,0.6576059688893474,0.7935636321557311,0.8925886949811506,0.0,0.6200458888731156
