flow_id_count,length_total_sum,length_total_std,timestamps_min,header_length_std,payload_length_std,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min
0.2658105663236786,0.2662751908420691,0.2772485691858687,0.0,0.0,0.2772485691858638,0.5048257135017618,0.6122519075822696,0.2662751908420691,0.2662751908420691,0.0,0.0
0.6541005687358289,0.652934940603553,0.0232276527960463,3.816277292038124e-05,0.0,0.0232276527960399,0.0941158012174545,0.7834019593579274,0.652934940603553,0.6550711150911891,0.0,1.0
0.918155112843977,0.9166447866817024,0.0,0.0001624900614224,0.0,0.0,0.2040834010942872,1.0,0.9166447866817024,0.9166447866817024,0.0,0.0
1.0,1.0,0.2924891782032524,0.0261293911769626,0.0,0.2924891782032446,0.701444478316541,0.7784735872016247,1.0,1.0,0.0,0.0
0.0408391696539746,0.0468313922575776,1.0,0.1681455546441491,0.0,1.0,0.8596609159216642,0.7075715028653209,0.0468313922575776,0.0468313922575776,0.0,0.0
0.0,0.0,0.2937837182020329,0.1682123188316195,0.0,0.2937837182020281,0.1462174478145711,0.5603616363546748,0.0,0.0,0.0,0.0
0.6771758608499998,0.6766460510306824,0.1527219671533737,0.1682262034891276,0.0,0.1527219671533679,0.0,0.6503147072109732,0.6766460510306824,0.6767670091191024,0.0,1.0
0.2727596515278704,0.276871951862378,0.6505333054296174,0.1846587714578789,0.0,0.6505333054296151,0.6588657597733508,0.6215827271881782,0.276871951862378,0.276871951862378,0.0,0.0
0.6501791251739822,0.6512629561489057,0.4162024990870798,0.8253448821408195,0.0,0.4162024990870764,1.0,0.0,0.6512629561489057,0.6512629561489057,0.0,0.0
0.5802056113003218,0.5799200438449815,0.1902502562096288,1.0,0.0,0.1902502562096244,0.8790436173779866,0.4085610480617266,0.5799200438449815,0.5799200438449815,0.0,0.0
