count_total,time_diff,timesteps
72.80148534105687,7.4806772056205775,7.4806772056205775
26.240349641933683,52.50397997066724,59.98465717628782
26.85177474380477,10.439977283518175,70.42463445980599
25.99924088985002,4.483807449465646,74.90844190927163
27.183088779703265,8.059652932313938,82.96809484158557
23.865711532894807,19.223958632335147,102.19205347392071
23.839141969927734,79.51981971536775,181.71187318928844
52.0469543064174,11.239292964963106,192.95116615425155
25.922064206126958,0.05588916637919045,193.00705532063074
26.109499461476602,0.34260948734277913,193.3496648079735
29.29905180510966,1.3592651126503628,194.7089299206239
24.439581364028765,3.2056059390876155,197.9145358597115
30.56962564590419,41.39222161640255,239.30675747611406
33.95825601189244,2.428975448975834,241.7357329250899
22.399034298727837,0.6543053557950721,242.39003828088497
25.120818463126607,1.181275028918966,243.57131330980394
25.072079039839274,2.670691585008951,246.24200489481288
25.843238144618557,0.661517328470666,246.90352222328355
28.75359066593205,300.68467025830944,547.588192481593
27.36441752267831,3.1787559261765876,550.7669484077695
29.680911096313796,15.188238405032576,565.9551868128021
23.825042857050533,4.241530612398635,570.1967174252007
25.510298410663964,0.2887617472852225,570.485479172486
26.060850271775276,12.587657355341975,583.073136527828
25.962213140605158,10.008580920976991,593.081717448805
24.97161892112621,0.19473869794329007,593.2764561467483
37.05722455520391,41.35571922711969,634.632175373868
26.836174576550224,41.30825767861421,675.9404330524821
25.620719364228666,3.0892894071888883,679.029722459671
23.47135304533585,11.594832081493001,690.624554541164
24.551284998017913,1.8398334890366639,692.4643880302007
25.112920068862163,0.4015469543298326,692.8659349845306
67.8423985113825,5.6460435889751155,698.5119785735056
22.01729633698242,0.3787491746561641,698.8907277481618
22.82335311805118,2.7391004693482945,701.6298282175101
21.773971979148172,1.2675395748710518,702.8973677923811
22.9292891875362,3.1289825217297533,706.0263503141109
26.235035985804256,16.14677712712336,722.1731274412343
22.00923359560695,2.6470582141218446,724.8201856553562
26.826573995082722,22.11583401606319,746.9360196714194
29.948372909415816,0.0627528896044255,746.9987725610239
26.599697596759196,155.81395900234398,902.8127315633678
23.97738583839321,1.1566681451515182,903.9693997085194
24.803719192416278,1.0669816140312973,905.0363813225507
49.08938350878171,4.496662057084887,909.5330433796356
23.740051613916584,0.3179008296187779,909.8509442092544
32.33761743716381,89.02652547154699,998.8774696808014
26.23482865329346,71.2425008772085,1070.1199705580098
57.234751485764896,1.4852564087538396,1071.6052269667637
49.13658382410731,5.698035470361533,1077.303262437125
21.433298463789395,9.162858362138964,1086.466120799264
52.123200342348554,4.2017545194293335,1090.6678753186934
29.002737639965193,569.2722771176508,1659.9401524363443
26.857911441987746,1.7040244002961715,1661.6441768366406
23.962403212489175,3.668390467757985,1665.3125673043985
28.606243256505973,16.542345967939852,1681.8549132723383
25.36799399794979,0.7642473983815906,1682.6191606707198
20.402864845655962,9.721938446629846,1692.3410991173496
24.584536145215495,8.077004834965557,1700.418103952315
23.27030213879245,0.2154683371198822,1700.6335722894348
34.77335254583825,26.76973118311721,1727.4033034725521
26.235928813045632,7.2787572740884,1734.6820607466404
24.897840562168778,1.8037401511477127,1736.485800897788
20.56507907942643,19.208137383755588,1755.6939382815438
28.877794281416453,242.57495845544912,1998.268896736993
24.901777292480507,18.596660139990536,2016.8655568769834
44.51670076652701,80.5861421509893,2097.4516990279726
25.31158939060205,10.763833330428433,2108.215532358401
29.836030886562526,19.50320900744533,2127.7187413658467
54.69592876773632,12.426221883877952,2140.1449632497247
28.251963587571826,1.1716194507472903,2141.316582700472
20.766493621211467,10.227839039856242,2151.5444217403283
28.426090090337908,1.9340938271483419,2153.4785155674767
19.73700501014399,1.1700982917379332,2154.6486138592145
36.368879739650566,8.348915611975519,2162.99752947119
25.977740356386583,0.6783617551409254,2163.675891226331
27.136205672503884,8.312680209502133,2171.988571435833
27.019833074871237,0.09028822723627224,2172.078859663069
27.44220773236091,0.24648631187432174,2172.3253459749435
25.99478558357235,2.7221397078186578,2175.0474856827623
22.112963590590812,29.072302822619907,2204.119788505382
24.349519676331113,21.08179240245331,2225.2015809078353
26.013332153287926,0.9208418933916079,2226.122422801227
26.881096249613726,8.32917249485717,2234.451595296084
22.09441774893974,19.219703940253485,2253.6712992363377
51.76555295064766,1.7831278964436126,2255.4544271327813
25.274292854470694,2.0310776589898105,2257.4855047917713
32.432050381768434,148.01411277339625,2405.4996175651677
24.6826503525066,49.952459932993584,2455.452077498161
22.330082584710055,26.354383258395455,2481.8064607565566
26.690162594673623,43.6792608441832,2525.48572160074
47.05873590790243,2.1478706434708834,2527.633592244211
26.7470952145423,2.8493143141854156,2530.4829065583963
25.875885998543147,0.6981460759780093,2531.1810526343743
22.28972157917689,18.801807029032254,2549.9828596634065
24.98341863758455,0.8829521554310578,2550.8658118188378
26.66452942954927,0.4030504086438669,2551.268862227482
27.387740593016144,236.66159391145987,2787.9304561389417
27.64050841530081,6.507241874406608,2794.4376980133484
28.723109542813063,7.320170494335236,2801.7578685076837
27.97628885965492,30.53649048509058,2832.2943589927745
26.61740590429812,3.0648500423608827,2835.3592090351353
29.138500144641032,0.5629535461936978,2835.922162581329
21.923634471879144,1.092335224883584,2837.0144978062126
27.23468050770714,2.410653400161001,2839.425151206374
28.961977344938152,37.56531832856587,2876.9904695349396
23.959292470122236,83.89336228021934,2960.883831815159
26.053220963931008,40.679012569501374,3001.5628443846604
28.255967398958706,7.062563830865279,3008.6254082155256
