flow_id_count,length_total_sum,length_total_std,timestamps_min,header_length_std,payload_length_std,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min
56,8682,9.083379999085814,920295299.004174,0.0,9.083379999085814,0.0,0.0,8682.0,8682.0,1.0,1.0
2645,404712,7.013244558557523,920295354.933708,0.0,7.013244558557525,55.92953395843506,155.2310449511732,404712.0,413394.0,1.0,2.0
36390,5560516,6.8493234265451886,920295537.1418632,0.0,6.8493234265452365,182.2081552743912,2221.1519533279697,5560516.0,5560516.0,1.0,1.0
82013,12729523,9.22543615002066,920333593.786714,0.0,9.22543615002063,38056.644850850105,146.11156663422446,12729523.0,12729523.0,1.0,1.0
6,981,18.96048522585854,920541758.0813508,0.0,18.96048522585854,208164.2946367264,61.15132771551752,981.0,981.0,1.0,1.0
4,616,9.237604307034012,920541855.9539572,0.0,9.237604307034012,97.87260639667512,10.023233631114644,616.0,616.0,1.0,1.0
3326,512230,8.001687730861056,920541876.3081,0.0,8.001687730861056,20.354142785072327,30.2641092039392,512230.0,512846.0,1.0,2.0
60,9646,13.283565309984844,920565965.861425,0.0,13.283565309984844,24089.55332505703,21.2635740101996,9646.0,9646.0,1.0,1.0
2544,398044,10.463889800573346,921505680.23847,0.0,10.46388980057335,939714.3770449162,0.0102648211367515,398044.0,398044.0,1.0,1.0
1270,195916,8.313361671358392,921762018.720468,0.0,8.3133616713584,256338.4819979668,1.552806261851692,195916.0,195916.0,1.0,1.0
