flow_id_count,length_total_sum,length_total_std,timestamps_min,header_length_std,payload_length_std,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min
44,42774,699.4141598645452,920294090.2271788,0.8428282197659402,699.657256773345,0.0,0.0,42774.0,42774.0,1.0,1.0
10,1580,248.2579303869264,920294090.782036,1.6865480854231354,248.61429296536164,0.5548572540283203,77090.09783950087,44354.0,44354.0,2.0,2.0
10,2495,361.5562811575045,920294090.810778,1.6865480854231354,362.025797116418,0.0287419557571411,54971.90286389747,46849.0,46849.0,3.0,3.0
9,1589,283.0941147000018,920294090.838985,1.7638342073763935,283.5110227134035,0.0282070636749267,88453.02115646316,48438.0,48438.0,4.0,4.0
12,4046,555.4635792550109,920294090.866748,1.5569978883230458,555.82853798304,0.0277631282806396,57234.1842726734,52484.0,52484.0,5.0,5.0
12,5121,627.4330279364121,920294090.906225,1.5569978883230458,627.8599233374697,0.0394768714904785,102490.39113891944,57605.0,57605.0,6.0,6.0
9,1365,211.15989202497715,920294090.949685,1.7638342073763935,211.60090842065037,0.0434600114822387,117832.45851402616,58970.0,58970.0,7.0,7.0
13,5596,623.3608659763373,920294090.9777788,1.5021352323976211,623.7587469198123,0.0280936956405639,48587.41325684122,64566.0,64566.0,8.0,8.0
19,12849,714.8312809565053,920294091.021504,1.2612070705692229,715.215450302129,0.0437252521514892,127980.96579551464,12849.0,77415.0,1.0,9.0
9,1453,239.22014500827007,920294091.0829072,1.7638342073763935,239.6503239676045,0.0614032745361328,209255.9411052092,14302.0,78868.0,2.0,10.0
9,1752,335.88576927282884,920294091.112827,1.7638342073763935,336.2910858831147,0.0299197435379028,48563.25048907305,16054.0,80620.0,3.0,11.0
11,2265,315.0055410768054,920294091.142146,1.6180796699117808,315.38003049711887,0.0293191671371459,59756.13126405283,18319.0,82885.0,4.0,12.0
11,3301,499.5779127514455,920294091.1727848,1.6180796699117808,499.9648533101647,0.0306386947631835,73926.12568867308,21620.0,86186.0,5.0,13.0
13,4259,538.1436515871851,920294091.205475,1.5021352323976211,538.4771737656729,0.0326901674270629,100978.37545081592,25879.0,90445.0,6.0,14.0
18,10778,686.1297729726332,920294091.249998,1.2935233335271088,686.5004177197649,0.0445231199264526,95658.16607271472,36657.0,101223.0,7.0,15.0
11,2985,459.7695667891194,920294091.312122,1.6180796699117808,460.14003797263126,0.0621240139007568,173491.68740477497,39642.0,104208.0,8.0,16.0
14,6454,634.8557679928931,920294091.3467152,1.4525460784051256,635.2460110110842,0.0345931053161621,86288.87093883965,46096.0,110662.0,9.0,17.0
10,1286,160.16325005027423,920294091.39315,1.6865480854231354,160.55237982249488,0.0464347600936889,138990.7040970623,47382.0,111948.0,10.0,18.0
13,5396,628.864911505704,920294091.4253788,1.5021352323976211,629.2430128581241,0.0322287082672119,39902.31284907935,52778.0,117344.0,11.0,19.0
11,1889,306.3912828097728,920294091.472362,1.6180796699117808,306.68713699795103,0.0469832420349121,114849.46049466664,54667.0,119233.0,12.0,20.0
15,7537,648.1676223529424,920294091.5070288,1.4074631010979932,648.559113581425,0.0346667766571044,54490.21172878139,62204.0,126770.0,13.0,21.0
9,1060,119.16666666666669,920294091.5605688,1.7638342073763935,119.66353292089912,0.0535401105880737,140772.96287241697,63264.0,127830.0,14.0,22.0
12,4328,558.7839610721795,920294091.6152588,1.5569978883230458,559.1773177868293,0.0546900033950805,19381.96990668588,67592.0,132158.0,15.0,23.0
16,7673,641.2355748864842,920294091.681894,1.366260102127946,641.585896431647,0.0666351318359375,64950.72315090451,75265.0,139831.0,16.0,24.0
17,9622,686.6188899236606,920294091.740382,1.3284223283101426,686.9885477254205,0.058488130569458,131189.010920564,84887.0,149453.0,17.0,25.0
10,1303,165.13432243008853,920294091.823389,1.6865480854231354,165.52089495488678,0.0830069780349731,115917.96530583227,86190.0,150756.0,18.0,26.0
9,1432,232.4954001934471,920294091.856914,1.7638342073763935,232.92798123979105,0.0335249900817871,38866.52902271467,87622.0,152188.0,19.0,27.0
9,1491,251.42692775436765,920294091.890443,1.7638342073763935,251.85302151144512,0.0335289239883422,42709.39325395274,89113.0,153679.0,20.0,28.0
10,1465,213.24750877794563,920294091.924282,1.6865480854231354,213.61442419046105,0.0338391065597534,44061.4469937963,90578.0,155144.0,21.0,29.0
9,1059,119.02310700027957,920294091.958661,1.7638342073763935,119.51964041296496,0.0343788862228393,42613.364217329945,91637.0,156203.0,22.0,30.0
10,1122,114.1079411006185,920294091.991808,1.6865480854231354,114.52627063982598,0.0331470966339111,31948.49949291155,92759.0,157325.0,23.0,31.0
9,1069,121.55839931672531,920294092.0252632,1.7638342073763935,122.05372223374064,0.0334552526473999,33537.33453533493,1069.0,158394.0,1.0,32.0
10,2568,374.0647002859265,920294092.058858,1.6865480854231354,374.5358609146941,0.0335947275161743,31820.46943185729,3637.0,160962.0,2.0,33.0
11,2076,305.4911098245221,920294092.094583,1.6180796699117808,305.83230699192,0.0357249975204467,71882.44025853986,5713.0,163038.0,3.0,34.0
9,1560,273.41406328131694,920294092.126981,1.7638342073763935,273.83394197538365,0.032397985458374,64078.05826900292,7273.0,164598.0,4.0,35.0
